label	text
offensive	to busy swindling whites and renting out ghetto apartments to shitskins eh schlomo
offensive	that fine but there are a lot of refugees on gab who do care about race cuz internet duopolists want to thoughtpolice racial nationalism among other wrongthoughts they want erased from our minds even if you do not care about race but care about free speech conscience you should stand with us
offensive	lol the goatfucker on the top comment tho
offensive	hijabs and burkas are to hide scars from abuse and acid burns to women from men who think they own them if you wear them or are ok with women wearing them you have to admit you are ok with abusing women
offensive	sucking your grandpas fat dick and choking on his white pubes and swallowing his fat load of cum
offensive	<user> <user> you know what you could have done pulled over and checked the bag you mongoloid lol
offensive	<user> <user> wow that was beyond retarded
hatespeech	so essentially history was all done by white people whilst the brown devils kept trying to genocide us because we were gigantic red headed cannibals well this explains everything even trump
offensive	stoked for civil war part deux redneck revenge this week
offensive	anyone consider maybe the missiles were oppressed us refugees looking for asylum in syria
offensive	remember this evening libtards bitch and moan anything good its what evil assholes do and this includes idiots like mccasshole and grahamster
offensive	big salty tears rolling down your chin my how the losing sjw quickly turn to hate speech and violence when things dont go their way direct result of receiving participation trophies their whole life hope we can now stop the pussificationofamerica
offensive	some of y ’ all followers retarded and you know it lmao id block their ass moe
offensive	the harder i work the more i get prison shower raped by my government u middle class
offensive	<user> <user> there are <number> billion muslims in the world stop generalizing you redneck uneducated uniformed bigot
offensive	a paki mayor a chief rabbi it may sound like the start of a joke but the only people being laughed at is the <percent> of white people in london
offensive	<user> nope he just a retard
offensive	my family so fucking ghetto n slow i gotta dumb down what i be trying to say so they can understand 😂 😂 😂 i love them
offensive	full retard defined the belief that the use of physical violence is desirable to forcefully bring about unanimity of opinion
offensive	<user> <user> ur fuckin retarded
offensive	haha you keep saying bye yet you yearn for more seems pretty shitskin tier sad tea biscuit
offensive	<user> <user> never beleive a jihadi they garb as secular thats a reason ppl in general dont trust them
offensive	i think donald j trump should offer a resettlement program to all eu nationals who are not happy with the current immigration policies of it leaders that way trump gets immigrants who are nearly perfectly aligned with usa values education and european expats can feel better at ease
offensive	god there are such retarded people on this planet
offensive	<user> wait a minute pissed like pee pee or something else i am retarded sorry
hatespeech	hello everyone i am a freedom lover love god family and america i am white and will not allow anti american people of color destroy my country nor infiltrate my government
hatespeech	<user> shut up your fuckin mouth terrorist son of bitch
hatespeech	democratic dilemma people still are not stupid enough solution keep stuffing ballot boxes keep importing illegal aliens keep pressing for impeachment with lies keep doing the same things over over expecting different results socialism will work this time i just know it
hatespeech	we had noticed a rancid smell and had not seen the old woman from next door for weeks go and have a look through the letterbox the wife said bravely i went up and had a look see a sniff our worst fears were confirmed pakis had moved in
offensive	you wanna fight lets do it im fighting in the ring cochise you down or you gonna be a pussy and give me this fight me in the desert shit im not retarded and i dont got all day you wanna do this or you gonna puss out
offensive	im <user> cuz ur retarded 💁 🏽 ‍ ♀ ️
hatespeech	were you saying something i took out the trash you are next tomorrow nazi faggot nite lol
offensive	the somalian immigrant worries about his gibs what little amount of worry his puny frontal lobes allow him to have since he is literally unable to think of the future as he assaults the respectable hard working white people whose taxes will pay for his generous gibs
offensive	fucking hate bts stupid band intensifies
offensive	me you know what they say about people with big hands and big feet wife they ’ re retarded me okay
offensive	you ’ re ghetto stfu 😂
offensive	in case you had any doubts about sweden being raped and wiped off the face of the earth here is a friendly reminder canfam maga gabfam news politics speakfreely rino sweden
offensive	<user> that the point retard
offensive	silent ive learned a lot in my life corn can be white red amp sometimes blue mars takes about <number> years to get to and you re the biggest retard
offensive	would love to see libtards get in this new social media arena so they can actually handle truthful mocking insults without getting their faggot panties twisted and reporting comments like the sackless bitches they are
offensive	i had nothing to do with that retarded asshole being elected
offensive	<user> you just want to get attention shit piece what do you care if she posts that in which son of a bitch affects you
offensive	i never asked if you were joining the twp i asked if you believe in the concept of innocent until proven guilty you fucking retarded boer
offensive	<user> <user> are you fucking retard trump did not start this
offensive	<user> it really all about take wealth and power away from white christian america and creating a pagan third world ghetto of cheap slave labor easy to eradicate without consequence to the bolshevik zionist jesuit slave masters
offensive	<user> lmao nah she retarded
offensive	anti trump protesters set us flag alight during portland march so disgusting men and women risk there lifes fighting under this flag every day go fucking move to mexico or north korea if you do not like democracy or go to germany and get raped and then realise how fortunate you are
offensive	you are mentally deficient retarded troll that talks to himself are not you shit stain
offensive	<user> <number> chan was both then they went far left and the right went to 8 chan both sites are riddled with evidence of people being doxxed for the most retarded shit both sides do it to the other
hatespeech	just another case of white stupidity that will eventually lead to white race suicide white people are just fucking stupid to seek their own demise lol
offensive	there more than one of these abomination been put up oh good lord toronto central railway station in full view of minors and people that find the posters abhorrent distasteful not in keeping with white civilisation
offensive	we are one of the most intimidating and athletic people alive with strict training even a ghetto gangbanger can reach spec ops level it true we are hardy folk
offensive	you are fucking retard
offensive	i mean did i deny that people shit in the streets no i am just saying if you want to make that assumption based on my photo that you are severely retarded and unoriginal
offensive	or one of them gets annoyed that the other has such retarded views and so he decides it not worth it and splits
offensive	recently arrested antifa protestor tweets about things he knows best which nazis are using violence to oppress others they disagree with george soros antifa the true fascist nazis georgesoros globalistagenda criminalelite createdisclosure
offensive	<user> <user> import more people from shithole countries voting for shithole politics and texas will be blue
offensive	foreign did you note the shitskins with work visas censoring white americans republicans that just the shit workers ads sponsors and the use of secret filters oh boy election meddling and then some
offensive	you d have to be a complete retard to not know its mccain you d have to be an even bigger retard to believe q anon is real you morons are giving this larping queer the attention he wants
offensive	i live in a pretty rough area the priest at our church had to leave because of a child abuse scandal he was raped by three kids
offensive	<date> dawn steve doocy fox friends said there are reports the whole syria chem attack was staged correct then the stupid bitch sitting next to him mocked his accurate report swamp is easy to id still its refreshing to see a hint of truth in msm thanks steve qanon
offensive	you are super cool i bet you get that thirsty retard pussy easily
offensive	this is so fucking retarded
offensive	<user> no don ’ t mind belligerent retards
offensive	imagine if hollywood held all actors to the same standard as roseanne they d be cancelling shows movies every day remember the hatred targeted at women like melania trump sarah palin sarah hucksbee sanders etc doublestandard doublestandards boycottabc westandwithroseanne
offensive	punk ass manly bitch
offensive	still have satanic netflix saw that chris rock special hoping white kids get shot here the customer service number to cancel your subscription <number> <number> <number> <number>
offensive	<user> i do not understand how so large a part of the human race got so retarded so fast it truly boggles the mind
offensive	they never fighting outside my apartment wow the fucking ghetto
offensive	i make shoe contact before i make eye contact
offensive	arsenal is a fucking small club with a lot of noise makers called fans livars
hatespeech	pakistany child grooming gangs are rife in bradford keithley and leeds but police are too frightened to say anything is not it time to send the troops in and just shoot all the paki scum
offensive	i heard a black girl hit a security guard dyke wit the meanest “ shut up bitch ” i ever heard in atlanta i was cryin dog
offensive	<user> you can not grab a person firearm and start punching them and trying to take it you utter fucking retard
offensive	seattle times front page says c ville car killer was a nazi sympathizer more fake news
offensive	still chuckling over this one the last generation of kennedys made the sexual harassment an art form draintheswamp
hatespeech	i wake up everyday feeling blessed that i am a citizen of the united states in india there are more cellphones than there are working toilets god bless the great men and women who made our country what it is and who fight to preserve our exceptionalism on the world stage
offensive	it was funded by soros threu move on violence was always part of their plan the women movement was created to help pass the era not mutate into bs <user>
offensive	shut up retard god damn shut up
offensive	well he is a retarded duck and he will get his ass kicked
offensive	gab has all the bot driving up retarded post about hollywood fake actors meanwhile the migrant caravan invasion is nowhere to be found after everything we have been through you would think we could spot censorship nope same bat channel same bat time gab looks just like twitter right now
offensive	yes we will and you stick to trolling old women to artificially inflate your cult leaders book rankings we are going to save western civilization and you are going to do nothing but act like a retard all your life
offensive	fuck off retard
hatespeech	it would be nice to see that judge get raped and killed the same way not justice because the judge is not a <number> year old but nice to see the scum perpetrat the people who should be getting them off the street
offensive	<user> i am jsut defeaned retard
offensive	<user> <user> look at all these retards attacking a congresswoman who doesnt represent their district what sad losers
hatespeech	<number> of americans are mentally retarded
hatespeech	why are they calling muzzrats asians disingenuous as hell
offensive	you all tongue be looking nasty as shit have the nerve to stick that white ass shit out bitch disgusting
offensive	holly serial killer wtf are you retard 😨 😨 😨
hatespeech	i am so happy potus told those silly brits to piss off imagine them allowing their trained chimps to order him to stay out it already too late for britain what white person is willing to die for a people who freely give their children to monkeys to destroy <user>
offensive	literally i ’ ve infiltrated the ghetto there is gunshots everywhere call the police the police
offensive	<user> if you are then i am too she is a hood rat trailer trash person anyone who thinks she is not is also a hood rat trailer trash person michelle is no racist
offensive	he raped her where ur proof jethro
offensive	gt never goes to the dentist gt guns are going to kill us all ok retard
offensive	but i bet they think that sperg retard who shot up the black church was a white hero too fucking retarded to understand the damage he did to their own cause
hatespeech	bush senior started the new world order said it a big idea clinton had chinese spy john huang in cabinet sold us to china every product now stamped made in china bush2 staged <number> <number> gained absolute power obama created muslim world invasion trump to the rescue nice maga trump
offensive	kevin spacey raped me by making me watch all the way through that queer man fantasia american beauty in the hope of seeing mena suvari tits metoo
hatespeech	low fi whiteskins worry about jew milo while he tells them white nationalism is wrong and bad and avoid it what is wrong with you whitesies people you have a red rubber ball on your nose and your brains are tough as steamed tilapia
offensive	<user> when you wanna tweet like a retard make sure you put actual proof instead of taking someone ’ word for it
offensive	jordan pickford is a fucking copy of john from peaky blinders
offensive	<user> kill bitch i had to google his ass 😭 😭
hatespeech	not enough outrage for tommy arrest if he gets thrown in jail he will die in the hands of these fucking rabid inbred paki sullahs rotting in uk prisons uk is quickly becoming a shithole i fear for my family living there free tommy
offensive	<user> truth be told they seemed pretty harmless at least one fatso appeared to really need the exercise so good for her
offensive	this must be the onion hilarious if true retarded surinam children for desperate feminist bitches
offensive	i ’ ve been a boujee bitch all day
hatespeech	looka more like something a raghead would do raping little girls and blowing themselves up hell torturing and killing a little animal nothing to a raghead
hatespeech	dust bunny women who habitually dates sympathizes with dusties snow bunny white women who pretend to be submissive to lock down a negro hoteptress sister soldier good enough to mule but not valued enough to marry black queen
offensive	failure to make deal with china you have turned our market into shithole country loser <user>
offensive	corbyn is a retard but i only say that because hes a retard
offensive	and they are using highly leveraged stolen money to buy us out our leaders think its great fair trade and free market capitalism in action do not like it what r u some kind of nazi commie
offensive	once i get comfortable around you you ’ re gone think i ’ m fucking retarded lol
hatespeech	i do not think i am prettier i know it and you know it too and it drives you nuts so you post about me being an animal killing me you want the beautiful white women gone you are just the darker side of shitskin beautiful white people something you will never be
offensive	he a lazy faggot who searched some shitty site and copied the thumbnail instead of the full resolution image mobile is a guess because the low effort poster will glance at the <number> screen grunt seems legit and post worthless vomit
offensive	define mentally ill that easy democrat there gun violence fixed
offensive	if you use the internet to meet sex partners you are gonna get raped one day and then you will have hiv and your asshole will not work properly ever again food for thought
offensive	<user> i hate you
offensive	<user> no they ’ re wonho in white and shownu in black from monsta x
offensive	and it only white countries forced to diversify black brown countries never do you do not see the un jew arabs forcing whites into mexico south america or any islamic countries north korea china japan they can stay as slant as they fucking want but white peaceful countries we need diversity fuck that
offensive	i have been put on twitter naughty step for <number> days for my post on ramadan ramwithvan comments on violence committed during this period yet this weapons grade cunt gets a reduced sentence for the very issues that i have mentioned 😡
offensive	fucking teachers are good for what then why are no teachers raising hell smiling fucking muzzie zombies fuck
offensive	wtf you retarded shit claimed trump is authoritarian you made that claim you dumb fuck so give the evidence to the claims
offensive	why how are normies so retarded like belligerently stubborn as a retarded mule good job steven spielberg and whoever made hogan heroes cc <user> ‍
offensive	about this stupid oprah shit it is obvious that the democrats really really want their own celebrity president i doubt the bitch will run though
hatespeech	i hope this coon ref makes a wrong turn into a russian ghetto and gets shanked he clearly hates white people or maybe just denmark
offensive	omg the retard is so real
hatespeech	guarantee you the muzrat election was rigged
offensive	sexual harassment laws are largely bullshit and definitely need to be dramatically weakened anti discrimination laws should be challenged and exploited for the time being so that they are either made to protect straight white christian males like they cover protected minorities or are exposed as bs
offensive	pence and kaine both look like your uncle but pence is avuncular one and kaine is the creepy gay one mpcstatusupdates
offensive	if you hollyweirdos got raped and kept quiet about it for the sake of your career you let someone have sex with you for money round here we have a word for that
offensive	you retards do not even know what a t4 form is
offensive	<user> no like they retarded 😭
offensive	canada refugee system is dysfunctional but neither the virtue signalling airhead aka pm the dishonest media nor the cowardservatives care canada justintrudeau cdnpoli cdnimm
offensive	i have the most retarded friends its crazy
offensive	<user> i fucking hate you jim
offensive	<user> <user> or else what retard
hatespeech	so i just realized that <user> aka albino nigger pictured below the leader of faggotwaffle and nigerian resident shares a name with jews so that certainly interesting
offensive	it really rather brilliant they have been made to not only accept their ghetto prisons but celebrate them and the lives they live there in the meantime wealthy leftists are relatively safe in their ghettos leftists are evil but really good at the long game
hatespeech	we will see there best i can figure is if we cut those dick mutilators adrift then dune coons would not fuck w us no more esp cuz they ain t gawt no navy
offensive	<user> as per your own words you should go kill yourself
offensive	<user> <user> don lemon is retarded
offensive	not having a car is so ghetto
offensive	until you are arrested by one group of vile creatures british police and thrown in prison where you are then raped by the other group of vile creatures
offensive	how can you let someone like that go through so much pain i hate you <user> omg rot
hatespeech	gettin real tired being constantly told how stupid americans are you think you are any better with these sand niggers replacing you hell at least we had the sense to not let them in faggots or at least not by the boatloads
offensive	the little faggot kid who is voicing this his dad is a special agent for the fbi special operations unit i have been reading
offensive	yo i am getting off i am drunk as fuck and it not good for me to post while drunk my inner nazi comes out and it just not a nice fellow
offensive	<user> trump won ’ t fire miller cause trump is a nazi too
offensive	apparently not in the us 😭 this place is so ghetto
offensive	potus looks so good by comparison what is stormy daniels drama about he may or may not have had consensual relations many years ago then paid to keep it quiet never any allegations about violence and abuse
offensive	that is just so retarded that kid does not deserve what coming better still terminate those idiots when the kid is born they should slap the mother and put the kid in care
offensive	i am in the grassroots of the grids you retarded children mow in idiots pharmingexpert
offensive	<user> that is a fucking ridiculous decision
offensive	tweeting about how horny u are amp how high your sex drive is is ghetto 🥴
offensive	<user> <user> the rest of the world thinks you ’ re a racist homophobic sex criminal
offensive	<user> <user> wow i did not know retarded people knew how to tweet good for you buddy
offensive	taina really herb peace bitches think it ’ cute being crazy and ghetto
hatespeech	i hope the sand niggers shank this shitlib prick to death in his cell tbh fam
hatespeech	<user> <user> tell her to fuck off what the hell is she doing posing as a rabbi vile common shit bitch
offensive	matt healy is homophobic and racist and i don ’ t want to hear anyone say otherwise
offensive	to be fair i think rex is just retarded not jidf
offensive	people on here be like <number> communist <number> nazi <number> taliban <number> ancap <number> nazbol
offensive	<user> im unsure as to why <number> of the people in this comment section are weeaboos or nazis but draw a furry pussy
offensive	everything ages islam is just late the way i see it they are just at that age remember how the church was <number> years ago the plague that fluorished because people thought the devil was using black cats to bewitch people into sickness
offensive	ah poor kurt i am retarded seizure man i am pretty sure picking on the special kids is frowned upon
hatespeech	ban hollywood let the chinese sit with an empty shell we can build another one in another state cali is too infected with migrants pedophiles replace brn migrants w white european refugees china has a huge appetite for white slaves lots of kids pass thru that machine <user>
offensive	me and <user> looking for a perm squad as a duo req don ’ t be retarded 6 0 fps don ’ t be boring good mechanics hmu
offensive	<user> yeah you ’ re a retard
offensive	but todd the literally thousands of children who were raped to death and consumed as toppings on pizza cannot come forward their parents are too sad to come forward
offensive	outta all things my sister could ask my mama she asks do she know how to throw it back jeezus devontae crisce the ghetto
offensive	we could have had the stars but no we got this retarded bullshit
hatespeech	one would have to be a total fucking retard to fit a statement in <number> characters this is why twitter has become a melanized ghetto
offensive	<user> belfast connections tell me gillian anderson was a total bitch filming the fall
hatespeech	should vigilantes hunt down and execute sand nigger rapist and general rapist and pedos since the governments do not do enough
hatespeech	<user> and <user> jailed today for highlighting the paki gangs raping british children in towns and cities across the uk our police will not do anything about it because they are busy engaging in this degeneracy
offensive	you can ’ t be a weak bitch if you wanna be a bad bitch
offensive	all i want to do is gunshot gunshot gunshot and a cash register noise punch a nazi
offensive	that the most retarded shit to come out of your keyboard asshole in several hours
offensive	the left is nothing but a tool for the elimination of white identity so identity politics are now the only politics for whites that matter maga altright
offensive	iq so low they are on the retarded scale zero impulse control maybe it time to actually iq test for the basic level of rational thought before you give them guns
offensive	<user> <user> it like deliverance <number> dateline washington where maga folks get raped by the banjo playing establishment inhabitants of the swamp
hatespeech	that aperp post beating or a a not rayciss good whyte after a mudshark date
hatespeech	<user> ur dogshit faggot which explains why u r over <number> and never can make cl stfu faggot
offensive	liberals are retarded conservatives are retarded libertarians are retarded pretty much everyone is retarded but me
offensive	<user> <user> the democrats are the biggest threat to american freedom more than russia china iran and jihadis put together
offensive	i fucking hate wokeoids bro legit subhuman degens
offensive	well it beats the whole hitler was jesus millennial shithead reactionary meme hitler was just as owned by creepy faggots behind the scenes as hussein obama
offensive	tds <number> i do not think i have heard such retarded bullshit since <number>
offensive	so i have been thinking australia is having a vote on changing marriage laws to include gays but even if you supported gay marraige would back something that is also backed by cultural marxists
offensive	<user> <user> <user> no we will take care of our beloved indian muslims but we do not want any illegal muslim immigrants from pakistan and bangladesh india is only for indian muslims all hindus sikhs jains and christians
offensive	rafael was right for doing what he did 💔 i hate you jane janethevirgin
offensive	<user> dear <user> it seems that you are ok with her calling a baby retarded no ban you are extremely biased
offensive	reminder you are retarded
offensive	<user> <user> i got the same thing and it was just like wow thanks fuck you too
offensive	bill the redneck bought a diesel truck and then got in a fight before waking up to creepy ghost sounds
offensive	<user> <user> y ’ all both retarded cause no one ’ arguing anything
offensive	skrrt these fugazi ass negus and bitches fuck all uncle toms
offensive	that why we have a 1 st amendment so we can resolve issues before resorting to the 2 nd but the left wants there to be violence they are counting on the ability of the swamp to use it as an excuse to lower the iron fist that the endgame
hatespeech	pity the daily mails richard kay could not devote a double page spread in todays edition to the <number> of young british girls raped by pakistani sex grooming gangs as he has to boris touching ladies legs at the spectator <number> plus years ago thats how the establishment work
offensive	no worries lol i am so bad at math i did not even read the chart i just looked at the conclusion was like my ghetto math skills of <number> <number> of a few million that ain t right p
offensive	<user> <user> yep they are borderline retarded
offensive	<user> <user> um are you retarded 😂
offensive	new rules2017 if your post contains the words racist mysogonistic islamaphobe nazi it will be deregulated to specious drivel if your post contains toxic masculinity intersectional cultural appropriation you are publically stating to the world that your a mindless asshat happy posting
offensive	interesting note the same agent that shot the wife while she held her baby would go on to sport shoot again in waco during the federal assault and murder of over <number> men women and children these people are simply privileged terrorists masquerading as honorable men like congress
offensive	the retarded cowboy himself
offensive	<user> damn he actually retarded
offensive	i came home today to find my retarded son trying to put socks on his cock that cat going to be fucking traumatized now
offensive	we have a retarded ape in the oval office
offensive	new to nsfw twitter • <number> • us • soft hard dom • single • lesbian • she her lt <number> rt for mutual
offensive	<user> i am not a fan of violence having said that i have never seen a more punchable face that the twit jared
offensive	<user> oh im fucken retarded 🤭
offensive	spot the wee lil bunny plotting on my ghetto vegetable garden i still love him her
offensive	<user> <user> not bad idea but they are retardet
offensive	the democrats senate leader n.y. sen cuck schemer er ah chuck schumer helped create the diversity visa program which reportedly provided a green card to the islamic immigrant who allegedly killed eight new yorkers on <date>
offensive	wow tyt have not gone completely retarded yet but honestly it nice seeing cenk being reasonable for a change
offensive	jesus better run from the gang stalker real man killing nazi americans
offensive	them asian girls that be acting black wit the acrylics the baby hairs laid irk me more than white bitches wit box braids 😂 😂 😂
offensive	such a bad meme are you not able to come up with anything better the only ones i see using it are you and that retard husband of yours
offensive	you are pretty retarded dude and english clearly is not your first language try punctuation next time it really helps
offensive	uh im basically just another anime nazi that masturbates to chinese cartoons
offensive	<user> <user> yea and the nazis were socialists too
offensive	purple haired dyke fascism please stop this meme
hatespeech	when you have shitskin 3 rd worlders who do not believe in free speech running our free speech platforms what do you expect
offensive	dear team if you hear myself and bangoob and michael winner spouting some retarded complicated shit that seems heretical just trust us our shit is aimed at mind breaking normies if you have the intelligence you should join us
offensive	<user> <user> maybe the ones from shithole countries but he may have called them just in case they forgot he called them that in the first place
offensive	hey sweden u shold shut up und accept more refugees becos refugees r welcome in ur country sweden whether u stupid neo nazi right wing morons like it or not hahahahahah now shut up
hatespeech	count on it kikes
offensive	women were property before <number> and wives could be raped by their husbands in some states until the 1 9 8 0 there is no heterosexual gene no christian gene for the gov t to require people to change is exactly what hitler did then murdered those that did not pence is no different
offensive	my daily fuck <user> tweet go die you neonazi dick
offensive	<user> what is retarded dancing
offensive	antifa are retarded we could not have picked better enemies
offensive	confirmed retard here folks
offensive	people care more about violence against animals then they do children
offensive	retarded linear thinking the liberals didnt take over the institutions with a shooting war
offensive	<user> look mommie a nice intelligent man is owning a hateful retarded troll
offensive	<user> alright seriously fuck it is a fucking medieval nightmare over there this shit is fucked up how do we stop this
offensive	<user> i cited influences retard clearly of which yours in paint thinner and wood polish 😂 😂 😂
hatespeech	you really really really <user> do not like indians every fucking day you just post ugly indian women nonstop we fucking get it indians are ugly like omg stfu with these ugly fucking indians
offensive	<user> it ’ kill to go to the white house and eat some of that white power homophobic fast food chicken he serves
offensive	oh so you say they are homegrown lone wolf terrorists they are just the offspring of the original terrorists it not like these people are coming from 3 rd generation white christian families the level of retardeness these days is unbelievable maga trump
offensive	madonna charlize theron mariska hargitay joely fisher tom cruise and nicole kidman steven spielberg and kate capshaw jillian michaels mary louise parker sandra bullock angelina jolie and brad pitt have you ever seen a shade of brown adopt a white baby where do the white babies go
offensive	i will never forget how one of my coworkers looked me dead in my face and asked me do you wash your hair just because my hair is in braids does not mean i do not wash it you small dick white bitch
hatespeech	she had the paki sadiq khan standing next to her all women in high places need arresting they disgust me and i am a woman all female mpsdknt ever vote them in again
offensive	bet there would not be so many interracial relationships if all the baby come out white
offensive	<user> march is national stop blaming white people month accept responsibility for your own choices hug a white person luvhonkies
offensive	i feel bad for frequent fliers i am trying to avoid planes as much as i can the whole airline industry is turning into one big ghetto walmart
offensive	when you are fighting a war as retarded as afghanistan all you have to keep you going are your brothers and he betrayed them i do not even want this shithead tortured i just want him dead you do not waste torture on a cockroach you step on it
offensive	<user> do i look retarded
offensive	<user> only <number> seriously sont what the fuck ahat the fuck u greedy bitches
hatespeech	stay mad ma snow nigga your women love that non white dick while you all stay cucked with your low sperm count and number of white babies dwindle 😉
offensive	cristina laila retweeted jake tapper i guess all of obama ghetto rap star friends are better you know the guys who rap about raping pimping women selling drugs fakenews jake tapper ‏ potus invited sarahpalinusa to dinner and told her to bring some friends
offensive	<user> y ’ all really fucking retarded to even say this shit
offensive	damn right we are going to react when an <number> white country pushes non white actors everywhere
offensive	mark conditt austinbombing suspect and domestic terrorist argued against abortion gay marriage homosexuality in blogs and was a democrat hillary clinton is a murderer billclinton is a rapist anthonyweiner is a pedophile humaabedin has family in muslimbrotherhood alfranken is a pervert harveyweinstein is a hollywood predator
offensive	<user> lol i am just gonna say karma is an army try to destroy us fufu not that easy bitch
hatespeech	yes thank you mr president bc it is a big fresh change from the last <number> years of mudslimes running our country
hatespeech	agreed i am so tired of politicians acting like we cant ban it fuck them when they stop bombing our buildings killing our soilders raping our women begging us <number> save them from each other then we can talk
offensive	reminder that having asperger and being retarded or two entirely different things
offensive	i can ’ t wait to be a wife this girlfriend shit ghetto
offensive	<user> is a fucking retard
offensive	in liberal utopias everybody is an exception everybody is amazing all things are equal no matter what the only blanket statement to be made is that blanket statements are bad and the only exception to everyone being amazing is that white men as a blanket statement are all evil
offensive	<user> wow you really set the bar really low with this one i get it about the house but you ’ re ghetto af
offensive	what i would not give for the days when a man wanted to touch my knee one day you will be old and haggard and no one gives you a second look enjoy the harassment while it lasts there nothing more uplifting than a good wolf whistle
hatespeech	<user> or worse that dykes from livingston because he is a different option 🙈
offensive	<user> lmao bitch retarded tryna call us broke bitch you got finessed 😭 😭 😭
offensive	go back amit shah bengal welcomes you the shiver youhad instilled in the illegal immigrants is the reason for these guys to prick on their pants
hatespeech	oh my god i wonder how many mestizos and blacks and indians and muzzies and chinese and south east asians are watching or reading jewish humorists it will be exactly none they have gone off the deep end and there they will drown thankfully
offensive	<user> <user> is there any point in replying to this retard i guess not live in your bliss
offensive	shocking reports as i have learned i am a retarded faggot
hatespeech	<user> <user> <user> <user> anti muslims feel so happy that muslim ummah is weak and sleeping and is worrying for economy crisis no doubts india is a big consumer market for greedy western muslim countries so they are ignoring oppression with minorities by modi hitler in kashmir under threat india
offensive	i think i am going to start a petition to take down all mlk street signs cause i am not sure where you all are at but every neighborhood i have been to the has mlk drive is a ghetto and sucks
offensive	just saw on here that he used to go by the name of joker on twitter if so then i am pretty sure i have come across this paki creature in passing before my ban hes not very popular on there is he
offensive	<user> <user> you ’ re a disgrace and a nazi
offensive	all your hashtags point to the fact that you have zero clue what you are talking about and please do find me a more reputable source or omg teh whole world is into it man fuck outta here with your retarded ass
offensive	<user> sickest men always quick to shower cursed women with gifts and affection but look at a mother with her kids in disgust broke bitches and all their damn kids this started when the dick cults destroyed mother temples and fashioned whores to worship same shit same retard genes
offensive	fellow capitalist if youve been called nazi by the enemy you are welcome here
offensive	most cities have a ghetto street named mlk blvd
offensive	personally i favour fat camps exercise dietary education and fat awareness are the way forward in the future white ethnostate fast food outlets will be forced to sell healthy food or be taxed out of existence feel feels will be mocked and ridiculed 🐸
hatespeech	snow nigger is a wonderful ephitet for inuit eskimo you really are stupid are not you
offensive	<user> holy fucking shit jizzy you look like mark cale i am fucking confused are you <number> or <number> are you just a retard or a window licking anus tickling retard
offensive	chickens are bitches dude
hatespeech	fucking toxic weird ass retarded bitch
offensive	not gonna let someone like him talk shit to my dear theoriginals specially when the person is being this retarded since god knows when i might not post a lot but i am watching all of you 👁 👁 creeps away slowly
offensive	bts making go on that ghetto ass orange app why can ’ t y ’ all just put everything on spotify please
hatespeech	you have no idea what being american means because you are clearly not one it would be like a chinaman going to india stirring up lots of trouble exploiting the locals and then complaining bombastically that the indians complaining about this were being anti chinese and unindian get stuffed
hatespeech	<user> lol what a stupid gook
offensive	i predict more sexual harassment allegations both false and true it will become increasing difficult to discern validity but will show weaponization only when men start accusing women will it finally apex and yes deep in my past i have been sexually assaulted by a non related female metoo
offensive	i will trust these bitches when parts finally dates elizabeth
hatespeech	the moslem is not the terrorist having a caucasian or some other race member as the terrorist in order to reaffirm msm narrative that terrorism has nothing to do with islam and all whites are bad
offensive	<user> hi mr d souza could you teach how to make money being a professional retard
offensive	<user> you must be retarded
offensive	appalachian does not equal dumb it does not equal ill informed it does not equal enemy your dumb hillbilly takes are lazy and incredibly misguided
offensive	my dad such a bitch in so many ways i hope he gets his one day for all the shit he put me through
offensive	<user> thank you for hiding my notifications you living human garbage you communist nazi
offensive	<user> you are retarded get back inside
hatespeech	<user> eat shit you boot licking booger eating nazi loving pathetic cowardly traitor
offensive	<user> hate you too 😘
hatespeech	<user> only the skin or brown parts contain protein everything inside is carbonhydrate oya kill yourself knowswhatmatters
offensive	so long as this double standard exists there will be the risk of war british terrorists and their traitorous lackey caused the violence in ireland the killed children do you see the irish refusing to talk to people maybe you should this british hypocrisy has gone on long enough
hatespeech	lol ya very retard for sure there way to retarded to understand <user> and there giving retards a very bad name i guess we should refer them a twitretards 😁
hatespeech	deleted twitter facebook and messanger today am finally done with the censorship and selling of info may fuckerberg become the bitch of a mussel and his wife a sex slave in iran
offensive	😂 altright is a joke and they dare to make fun of conservatives ha good luck killing eachother trying to be the top nazi ya bunch a retards 😂
offensive	<user> screw you you homophobic asshole
offensive	mark romano ‏ two generations ago immigrants insisted that their children learn english now they insist that americans accommodate their languages
hatespeech	i do not know what i d prefer to see happen to owen him thrown off a roof by a moslem refugee or to suffer a long agonizing death by aid
offensive	<user> <user> so if an animal does body language you start to rape it also <number> <number> years old they do not understand shit about sex and do not say then let us teach them that not the point kids should be hanging out with friends and playing games not being statutory raped
offensive	<user> <user> he ’ retarded so he might be a bit tangy
normal	<user> period i agree w everything as a queer bitch from tbe same third world country aww twins
normal	i am confused how a president blocked stimulus checks for those who married to immigrants while he himself married to an immigrant
normal	my ghetto has limits like i ’ m down for whatever but don ’ t be doing too much 🥴 🤏 🏾
normal	<user> i am a muslim this hurts to much we are also human not animals so why this we must report this acc
normal	<user> put yourself in her shoes see debt pilling up to me oh everybody was at fault the family taraji and the guy
